hgnc_id	Level2
HGNC:18667	Neurology and neurodevelopmental disorders
HGNC:16268	Neurology and neurodevelopmental disorders
HGNC:30074	Neurology and neurodevelopmental disorders
HGNC:9402	Neurology and neurodevelopmental disorders
HGNC:25358	Neurology and neurodevelopmental disorders
HGNC:21698	Neurology and neurodevelopmental disorders
HGNC:10519	Neurology and neurodevelopmental disorders
HGNC:10535	Neurology and neurodevelopmental disorders
HGNC:24624	Neurology and neurodevelopmental disorders
HGNC:11237	Neurology and neurodevelopmental disorders
HGNC:25812	Neurology and neurodevelopmental disorders
HGNC:11427	Neurology and neurodevelopmental disorders
HGNC:16255	Neurology and neurodevelopmental disorders
HGNC:25186	Neurology and neurodevelopmental disorders
HGNC:19141	Neurology and neurodevelopmental disorders
HGNC:26006	Neurology and neurodevelopmental disorders
HGNC:12404	Neurology and neurodevelopmental disorders
HGNC:1160	Neurology and neurodevelopmental disorders
HGNC:23595	Neurology and neurodevelopmental disorders
HGNC:12762	Neurology and neurodevelopmental disorders
HGNC:10560	Neurology and neurodevelopmental disorders
HGNC:9305	Neurology and neurodevelopmental disorders
HGNC:175	Respiratory disorders
HGNC:3349	Respiratory disorders
HGNC:3395	Respiratory disorders
HGNC:6770	Respiratory disorders
HGNC:8768	Neurology and neurodevelopmental disorders
HGNC:14103	Neurology and neurodevelopmental disorders
HGNC:11231	Neurology and neurodevelopmental disorders
HGNC:24526	Neurology and neurodevelopmental disorders
HGNC:17208	Neurology and neurodevelopmental disorders
HGNC:26784	Neurology and neurodevelopmental disorders
HGNC:15559	Neurology and neurodevelopmental disorders
HGNC:2277	Neurology and neurodevelopmental disorders
HGNC:3239	Neurology and neurodevelopmental disorders
HGNC:5959	Neurology and neurodevelopmental disorders
HGNC:3602	Neurology and neurodevelopmental disorders
HGNC:19125	Neurology and neurodevelopmental disorders
HGNC:4137	Neurology and neurodevelopmental disorders
HGNC:4162	Neurology and neurodevelopmental disorders
HGNC:15968	Neurology and neurodevelopmental disorders
HGNC:4283	Neurology and neurodevelopmental disorders
HGNC:4296	Neurology and neurodevelopmental disorders
HGNC:4816	Neurology and neurodevelopmental disorders
HGNC:4912	Neurology and neurodevelopmental disorders
HGNC:4922	Neurology and neurodevelopmental disorders
HGNC:5542	Neurology and neurodevelopmental disorders
HGNC:23791	Neurology and neurodevelopmental disorders
HGNC:6323	Neurology and neurodevelopmental disorders
HGNC:16841	Neurology and neurodevelopmental disorders
HGNC:25135	Neurology and neurodevelopmental disorders
HGNC:16877	Neurology and neurodevelopmental disorders
HGNC:7154	Neurology and neurodevelopmental disorders
HGNC:23573	Neurology and neurodevelopmental disorders
HGNC:7224	Neurology and neurodevelopmental disorders
HGNC:7225	Neurology and neurodevelopmental disorders
HGNC:7450	Neurology and neurodevelopmental disorders
HGNC:7679	Neurology and neurodevelopmental disorders
HGNC:7739	Neurology and neurodevelopmental disorders
HGNC:7808	Neurology and neurodevelopmental disorders
HGNC:8031	Neurology and neurodevelopmental disorders
HGNC:8940	Neurology and neurodevelopmental disorders
HGNC:29105	Neurology and neurodevelopmental disorders
HGNC:9118	Neurology and neurodevelopmental disorders
HGNC:13997	Neurology and neurodevelopmental disorders
HGNC:9462	Neurology and neurodevelopmental disorders
HGNC:13797	Neurology and neurodevelopmental disorders
HGNC:9788	Neurology and neurodevelopmental disorders
HGNC:25786	Neurology and neurodevelopmental disorders
HGNC:25964	Neurology and neurodevelopmental disorders
HGNC:2135	Neurology and neurodevelopmental disorders
HGNC:10583	Neurology and neurodevelopmental disorders
HGNC:7323	Neurology and neurodevelopmental disorders
HGNC:29427	Neurology and neurodevelopmental disorders
HGNC:10914	Neurology and neurodevelopmental disorders
HGNC:11117	Neurology and neurodevelopmental disorders
HGNC:11233	Neurology and neurodevelopmental disorders
HGNC:11226	Neurology and neurodevelopmental disorders
HGNC:11277	Neurology and neurodevelopmental disorders
HGNC:11278	Neurology and neurodevelopmental disorders
HGNC:11758	Neurology and neurodevelopmental disorders
HGNC:12405	Neurology and neurodevelopmental disorders
HGNC:3148	Neurology and neurodevelopmental disorders
HGNC:14540	Neurology and neurodevelopmental disorders
HGNC:12840	Neurology and neurodevelopmental disorders
HGNC:61	Neurology and neurodevelopmental disorders
HGNC:9722	Neurology and neurodevelopmental disorders
HGNC:572	Neurology and neurodevelopmental disorders
HGNC:573	Neurology and neurodevelopmental disorders
HGNC:574	Neurology and neurodevelopmental disorders
HGNC:575	Neurology and neurodevelopmental disorders
HGNC:4117	Neurology and neurodevelopmental disorders
HGNC:1476	Neurology and neurodevelopmental disorders
HGNC:2652	Neurology and neurodevelopmental disorders
HGNC:19714	Neurology and neurodevelopmental disorders
HGNC:16947	Neurology and neurodevelopmental disorders
HGNC:1356	Neurology and neurodevelopmental disorders
HGNC:5261	Neurology and neurodevelopmental disorders
HGNC:29508	Neurology and neurodevelopmental disorders
HGNC:6470	Neurology and neurodevelopmental disorders
HGNC:17043	Neurology and neurodevelopmental disorders
HGNC:8022	Neurology and neurodevelopmental disorders
HGNC:9086	Neurology and neurodevelopmental disorders
HGNC:10468	Neurology and neurodevelopmental disorders
HGNC:25198	Neurology and neurodevelopmental disorders
HGNC:18514	Neurology and neurodevelopmental disorders
HGNC:20373	Neurology and neurodevelopmental disorders
HGNC:12461	Neurology and neurodevelopmental disorders
HGNC:28984	Neurology and neurodevelopmental disorders
HGNC:20761	Neurology and neurodevelopmental disorders
HGNC:17104	Neurology and neurodevelopmental disorders
HGNC:19711	Neurology and neurodevelopmental disorders
HGNC:3686	Neurology and neurodevelopmental disorders
HGNC:3688	Neurology and neurodevelopmental disorders
HGNC:4318	Neurology and neurodevelopmental disorders
HGNC:9585	Neurology and neurodevelopmental disorders
HGNC:10848	Neurology and neurodevelopmental disorders
HGNC:10889	Neurology and neurodevelopmental disorders
HGNC:11776	Neurology and neurodevelopmental disorders
HGNC:12873	Neurology and neurodevelopmental disorders
HGNC:29304	Dermatological disorders
HGNC:89	Metabolic disorders
HGNC:92	Metabolic disorders
HGNC:9722	Metabolic disorders
HGNC:663	Metabolic disorders
HGNC:746	Metabolic disorders
HGNC:758	Metabolic disorders
HGNC:890	Metabolic disorders
HGNC:986	Metabolic disorders
HGNC:987	Metabolic disorders
HGNC:1377	Metabolic disorders
HGNC:2323	Metabolic disorders
HGNC:2328	Metabolic disorders
HGNC:2330	Metabolic disorders
HGNC:2698	Metabolic disorders
HGNC:3481	Metabolic disorders
HGNC:3482	Metabolic disorders
HGNC:3483	Metabolic disorders
HGNC:4335	Metabolic disorders
HGNC:4801	Metabolic disorders
HGNC:4803	Metabolic disorders
HGNC:4976	Metabolic disorders
HGNC:5005	Metabolic disorders
HGNC:6186	Metabolic disorders
HGNC:7150	Metabolic disorders
HGNC:18871	Metabolic disorders
HGNC:19331	Metabolic disorders
HGNC:7526	Metabolic disorders
HGNC:17996	Metabolic disorders
HGNC:8091	Metabolic disorders
HGNC:8512	Metabolic disorders
HGNC:8636	Metabolic disorders
HGNC:8653	Metabolic disorders
HGNC:8654	Metabolic disorders
HGNC:9179	Metabolic disorders
HGNC:9726	Metabolic disorders
HGNC:21061	Metabolic disorders
HGNC:10969	Metabolic disorders
HGNC:10983	Metabolic disorders
HGNC:10985	Metabolic disorders
HGNC:1421	Metabolic disorders
HGNC:11065	Metabolic disorders
HGNC:26050	Metabolic disorders
HGNC:399	Endocrine disorders
HGNC:3702	Cardiovascular disorders
HGNC:6501	Cardiovascular disorders
HGNC:6742	Cardiovascular disorders
HGNC:7583	Cardiovascular disorders
HGNC:7584	Cardiovascular disorders
HGNC:9386	Cardiovascular disorders
HGNC:12405	Cardiovascular disorders
HGNC:1388	Ophthalmological disorders
HGNC:8079	Ophthalmological disorders
HGNC:20145	Ophthalmological disorders
HGNC:23405	Ophthalmological disorders
HGNC:1968	Ophthalmological disorders
HGNC:8101	Ophthalmological disorders
HGNC:20611	Ophthalmological disorders
HGNC:16472	Ophthalmological disorders
HGNC:12442	Ophthalmological disorders
HGNC:12450	Ophthalmological disorders
HGNC:9388	Tumour syndromes
HGNC:10702	Tumour syndromes
HGNC:12791	Tumour syndromes
HGNC:21022	Neurology and neurodevelopmental disorders
HGNC:403	Neurology and neurodevelopmental disorders
HGNC:2260	Neurology and neurodevelopmental disorders
HGNC:2263	Neurology and neurodevelopmental disorders
HGNC:2678	Neurology and neurodevelopmental disorders
HGNC:2858	Neurology and neurodevelopmental disorders
HGNC:3483	Neurology and neurodevelopmental disorders
HGNC:24587	Neurology and neurodevelopmental disorders
HGNC:4274	Neurology and neurodevelopmental disorders
HGNC:27302	Neurology and neurodevelopmental disorders
HGNC:19857	Neurology and neurodevelopmental disorders
HGNC:20499	Neurology and neurodevelopmental disorders
HGNC:6486	Neurology and neurodevelopmental disorders
HGNC:6637	Neurology and neurodevelopmental disorders
HGNC:28072	Neurology and neurodevelopmental disorders
HGNC:13356	Neurology and neurodevelopmental disorders
HGNC:16002	Neurology and neurodevelopmental disorders
HGNC:29666	Neurology and neurodevelopmental disorders
HGNC:18828	Neurology and neurodevelopmental disorders
HGNC:29918	Neurology and neurodevelopmental disorders
HGNC:7707	Neurology and neurodevelopmental disorders
HGNC:7708	Neurology and neurodevelopmental disorders
HGNC:7714	Neurology and neurodevelopmental disorders
HGNC:20278	Neurology and neurodevelopmental disorders
HGNC:9180	Neurology and neurodevelopmental disorders
HGNC:20194	Neurology and neurodevelopmental disorders
HGNC:30348	Neurology and neurodevelopmental disorders
HGNC:30262	Neurology and neurodevelopmental disorders
HGNC:9870	Neurology and neurodevelopmental disorders
HGNC:17296	Neurology and neurodevelopmental disorders
HGNC:10606	Neurology and neurodevelopmental disorders
HGNC:33867	Neurology and neurodevelopmental disorders
HGNC:10681	Neurology and neurodevelopmental disorders
HGNC:10933	Neurology and neurodevelopmental disorders
HGNC:11190	Neurology and neurodevelopmental disorders
HGNC:20376	Neurology and neurodevelopmental disorders
HGNC:24316	Neurology and neurodevelopmental disorders
HGNC:1058	Endocrine disorders
HGNC:9688	Endocrine disorders
HGNC:6621	Endocrine disorders
HGNC:16068	Endocrine disorders
HGNC:8754	Endocrine disorders
HGNC:12791	Endocrine disorders
HGNC:17366	Neurology and neurodevelopmental disorders
HGNC:60	Neurology and neurodevelopmental disorders
HGNC:68	Neurology and neurodevelopmental disorders
HGNC:21396	Neurology and neurodevelopmental disorders
HGNC:21497	Neurology and neurodevelopmental disorders
HGNC:89	Neurology and neurodevelopmental disorders
HGNC:90	Neurology and neurodevelopmental disorders
HGNC:118	Neurology and neurodevelopmental disorders
HGNC:3571	Neurology and neurodevelopmental disorders
HGNC:132	Neurology and neurodevelopmental disorders
HGNC:144	Neurology and neurodevelopmental disorders
HGNC:24124	Neurology and neurodevelopmental disorders
HGNC:177	Neurology and neurodevelopmental disorders
HGNC:25151	Neurology and neurodevelopmental disorders
HGNC:257	Neurology and neurodevelopmental disorders
HGNC:15766	Neurology and neurodevelopmental disorders
HGNC:3776	Neurology and neurodevelopmental disorders
HGNC:17869	Neurology and neurodevelopmental disorders
HGNC:318	Neurology and neurodevelopmental disorders
HGNC:327	Neurology and neurodevelopmental disorders
HGNC:25230	Neurology and neurodevelopmental disorders
HGNC:21575	Neurology and neurodevelopmental disorders
HGNC:406	Neurology and neurodevelopmental disorders
HGNC:19358	Neurology and neurodevelopmental disorders
HGNC:428	Neurology and neurodevelopmental disorders
HGNC:26837	Neurology and neurodevelopmental disorders
HGNC:15492	Neurology and neurodevelopmental disorders
HGNC:21316	Neurology and neurodevelopmental disorders
HGNC:559	Neurology and neurodevelopmental disorders
HGNC:566	Neurology and neurodevelopmental disorders
HGNC:20492	Neurology and neurodevelopmental disorders
HGNC:649	Neurology and neurodevelopmental disorders
HGNC:11110	Neurology and neurodevelopmental disorders
HGNC:18037	Neurology and neurodevelopmental disorders
HGNC:25419	Neurology and neurodevelopmental disorders
HGNC:13210	Neurology and neurodevelopmental disorders
HGNC:20730	Neurology and neurodevelopmental disorders
HGNC:714	Neurology and neurodevelopmental disorders
HGNC:719	Neurology and neurodevelopmental disorders
HGNC:19088	Neurology and neurodevelopmental disorders
HGNC:746	Neurology and neurodevelopmental disorders
HGNC:753	Neurology and neurodevelopmental disorders
HGNC:19048	Neurology and neurodevelopmental disorders
HGNC:758	Neurology and neurodevelopmental disorders
HGNC:23805	Neurology and neurodevelopmental disorders
HGNC:29357	Neurology and neurodevelopmental disorders
HGNC:25567	Neurology and neurodevelopmental disorders
HGNC:794	Neurology and neurodevelopmental disorders
HGNC:18305	Neurology and neurodevelopmental disorders
HGNC:854	Neurology and neurodevelopmental disorders
HGNC:13533	Neurology and neurodevelopmental disorders
HGNC:890	Neurology and neurodevelopmental disorders
HGNC:14262	Neurology and neurodevelopmental disorders
HGNC:20207	Neurology and neurodevelopmental disorders
HGNC:930	Neurology and neurodevelopmental disorders
HGNC:966	Neurology and neurodevelopmental disorders
HGNC:26291	Neurology and neurodevelopmental disorders
HGNC:26648	Neurology and neurodevelopmental disorders
HGNC:967	Neurology and neurodevelopmental disorders
HGNC:969	Neurology and neurodevelopmental disorders
HGNC:970	Neurology and neurodevelopmental disorders
HGNC:18758	Neurology and neurodevelopmental disorders
HGNC:30000	Neurology and neurodevelopmental disorders
HGNC:16902	Neurology and neurodevelopmental disorders
HGNC:13221	Neurology and neurodevelopmental disorders
HGNC:13222	Neurology and neurodevelopmental disorders
HGNC:20893	Neurology and neurodevelopmental disorders
HGNC:1058	Neurology and neurodevelopmental disorders
HGNC:1071	Neurology and neurodevelopmental disorders
HGNC:3581	Neurology and neurodevelopmental disorders
HGNC:13575	Neurology and neurodevelopmental disorders
HGNC:11551	Neurology and neurodevelopmental disorders
HGNC:14255	Neurology and neurodevelopmental disorders
HGNC:17342	Neurology and neurodevelopmental disorders
HGNC:1149	Neurology and neurodevelopmental disorders
HGNC:1184	Neurology and neurodevelopmental disorders
HGNC:25801	Neurology and neurodevelopmental disorders
HGNC:1373	Neurology and neurodevelopmental disorders
HGNC:1390	Neurology and neurodevelopmental disorders
HGNC:1460	Neurology and neurodevelopmental disorders
HGNC:1461	Neurology and neurodevelopmental disorders
HGNC:1541	Neurology and neurodevelopmental disorders
HGNC:1550	Neurology and neurodevelopmental disorders
HGNC:30237	Neurology and neurodevelopmental disorders
HGNC:29426	Neurology and neurodevelopmental disorders
HGNC:28909	Neurology and neurodevelopmental disorders
HGNC:24856	Neurology and neurodevelopmental disorders
HGNC:19967	Neurology and neurodevelopmental disorders
HGNC:1583	Neurology and neurodevelopmental disorders
HGNC:1736	Neurology and neurodevelopmental disorders
HGNC:1744	Neurology and neurodevelopmental disorders
HGNC:1750	Neurology and neurodevelopmental disorders
HGNC:1754	Neurology and neurodevelopmental disorders
HGNC:1770	Neurology and neurodevelopmental disorders
HGNC:1733	Neurology and neurodevelopmental disorders
HGNC:18672	Neurology and neurodevelopmental disorders
HGNC:1779	Neurology and neurodevelopmental disorders
HGNC:1857	Neurology and neurodevelopmental disorders
HGNC:17272	Neurology and neurodevelopmental disorders
HGNC:29086	Neurology and neurodevelopmental disorders
HGNC:29021	Neurology and neurodevelopmental disorders
HGNC:12370	Neurology and neurodevelopmental disorders
HGNC:30794	Neurology and neurodevelopmental disorders
HGNC:17966	Neurology and neurodevelopmental disorders
HGNC:20311	Neurology and neurodevelopmental disorders
HGNC:1918	Neurology and neurodevelopmental disorders
HGNC:1919	Neurology and neurodevelopmental disorders
HGNC:20626	Neurology and neurodevelopmental disorders
HGNC:20153	Neurology and neurodevelopmental disorders
HGNC:1985	Neurology and neurodevelopmental disorders
HGNC:26877	Neurology and neurodevelopmental disorders
HGNC:2076	Neurology and neurodevelopmental disorders
HGNC:30664	Neurology and neurodevelopmental disorders
HGNC:7877	Neurology and neurodevelopmental disorders
HGNC:7879	Neurology and neurodevelopmental disorders
HGNC:6545	Neurology and neurodevelopmental disorders
HGNC:18620	Neurology and neurodevelopmental disorders
HGNC:14857	Neurology and neurodevelopmental disorders
HGNC:18621	Neurology and neurodevelopmental disorders
HGNC:18623	Neurology and neurodevelopmental disorders
HGNC:2205	Neurology and neurodevelopmental disorders
HGNC:17213	Neurology and neurodevelopmental disorders
HGNC:2280	Neurology and neurodevelopmental disorders
HGNC:2323	Neurology and neurodevelopmental disorders
HGNC:2340	Neurology and neurodevelopmental disorders
HGNC:18688	Neurology and neurodevelopmental disorders
HGNC:2457	Neurology and neurodevelopmental disorders
HGNC:26193	Neurology and neurodevelopmental disorders
HGNC:26169	Neurology and neurodevelopmental disorders
HGNC:13723	Neurology and neurodevelopmental disorders
HGNC:2498	Neurology and neurodevelopmental disorders
HGNC:2514	Neurology and neurodevelopmental disorders
HGNC:9251	Neurology and neurodevelopmental disorders
HGNC:2555	Neurology and neurodevelopmental disorders
HGNC:10664	Neurology and neurodevelopmental disorders
HGNC:2873	Neurology and neurodevelopmental disorders
HGNC:2579	Neurology and neurodevelopmental disorders
HGNC:13681	Neurology and neurodevelopmental disorders
HGNC:2719	Neurology and neurodevelopmental disorders
HGNC:2728	Neurology and neurodevelopmental disorders
HGNC:2736	Neurology and neurodevelopmental disorders
HGNC:2859	Neurology and neurodevelopmental disorders
HGNC:2861	Neurology and neurodevelopmental disorders
HGNC:23537	Neurology and neurodevelopmental disorders
HGNC:28648	Neurology and neurodevelopmental disorders
HGNC:2898	Neurology and neurodevelopmental disorders
HGNC:2902	Neurology and neurodevelopmental disorders
HGNC:28908	Neurology and neurodevelopmental disorders
HGNC:2978	Neurology and neurodevelopmental disorders
HGNC:2979	Neurology and neurodevelopmental disorders
HGNC:2989	Neurology and neurodevelopmental disorders
HGNC:19189	Neurology and neurodevelopmental disorders
HGNC:19191	Neurology and neurodevelopmental disorders
HGNC:9964	Neurology and neurodevelopmental disorders
HGNC:3010	Neurology and neurodevelopmental disorders
HGNC:21317	Neurology and neurodevelopmental disorders
HGNC:19087	Neurology and neurodevelopmental disorders
HGNC:3133	Neurology and neurodevelopmental disorders
HGNC:3188	Neurology and neurodevelopmental disorders
HGNC:3255	Neurology and neurodevelopmental disorders
HGNC:18683	Neurology and neurodevelopmental disorders
HGNC:14198	Neurology and neurodevelopmental disorders
HGNC:18248	Neurology and neurodevelopmental disorders
HGNC:3373	Neurology and neurodevelopmental disorders
HGNC:3433	Neurology and neurodevelopmental disorders
HGNC:3434	Neurology and neurodevelopmental disorders
HGNC:3435	Neurology and neurodevelopmental disorders
HGNC:3437	Neurology and neurodevelopmental disorders
HGNC:26922	Neurology and neurodevelopmental disorders
HGNC:27230	Neurology and neurodevelopmental disorders
HGNC:3481	Neurology and neurodevelopmental disorders
HGNC:3482	Neurology and neurodevelopmental disorders
HGNC:3518	Neurology and neurodevelopmental disorders
HGNC:3527	Neurology and neurodevelopmental disorders
HGNC:24725	Neurology and neurodevelopmental disorders
HGNC:23109	Neurology and neurodevelopmental disorders
HGNC:3663	Neurology and neurodevelopmental disorders
HGNC:14074	Neurology and neurodevelopmental disorders
HGNC:3823	Neurology and neurodevelopmental disorders
HGNC:13875	Neurology and neurodevelopmental disorders
HGNC:26927	Neurology and neurodevelopmental disorders
HGNC:3974	Neurology and neurodevelopmental disorders
HGNC:13254	Neurology and neurodevelopmental disorders
HGNC:4116	Neurology and neurodevelopmental disorders
HGNC:4135	Neurology and neurodevelopmental disorders
HGNC:30778	Neurology and neurodevelopmental disorders
HGNC:4175	Neurology and neurodevelopmental disorders
HGNC:4189	Neurology and neurodevelopmental disorders
HGNC:4226	Neurology and neurodevelopmental disorders
HGNC:4236	Neurology and neurodevelopmental disorders
HGNC:4289	Neurology and neurodevelopmental disorders
HGNC:4319	Neurology and neurodevelopmental disorders
HGNC:28510	Neurology and neurodevelopmental disorders
HGNC:22923	Neurology and neurodevelopmental disorders
HGNC:4384	Neurology and neurodevelopmental disorders
HGNC:4392	Neurology and neurodevelopmental disorders
HGNC:4416	Neurology and neurodevelopmental disorders
HGNC:29670	Neurology and neurodevelopmental disorders
HGNC:23026	Neurology and neurodevelopmental disorders
HGNC:4422	Neurology and neurodevelopmental disorders
HGNC:4451	Neurology and neurodevelopmental disorders
HGNC:29501	Neurology and neurodevelopmental disorders
HGNC:4573	Neurology and neurodevelopmental disorders
HGNC:4580	Neurology and neurodevelopmental disorders
HGNC:21157	Neurology and neurodevelopmental disorders
HGNC:14880	Neurology and neurodevelopmental disorders
HGNC:4696	Neurology and neurodevelopmental disorders
HGNC:4799	Neurology and neurodevelopmental disorders
HGNC:4801	Neurology and neurodevelopmental disorders
HGNC:4837	Neurology and neurodevelopmental disorders
HGNC:14063	Neurology and neurodevelopmental disorders
HGNC:13315	Neurology and neurodevelopmental disorders
HGNC:4867	Neurology and neurodevelopmental disorders
HGNC:4877	Neurology and neurodevelopmental disorders
HGNC:26527	Neurology and neurodevelopmental disorders
HGNC:4908	Neurology and neurodevelopmental disorders
HGNC:4718	Neurology and neurodevelopmental disorders
HGNC:4921	Neurology and neurodevelopmental disorders
HGNC:5044	Neurology and neurodevelopmental disorders
HGNC:5099	Neurology and neurodevelopmental disorders
HGNC:5147	Neurology and neurodevelopmental disorders
HGNC:5157	Neurology and neurodevelopmental disorders
HGNC:4800	Neurology and neurodevelopmental disorders
HGNC:30892	Neurology and neurodevelopmental disorders
HGNC:26558	Neurology and neurodevelopmental disorders
HGNC:5330	Neurology and neurodevelopmental disorders
HGNC:5389	Neurology and neurodevelopmental disorders
HGNC:5391	Neurology and neurodevelopmental disorders
HGNC:30391	Neurology and neurodevelopmental disorders
HGNC:5464	Neurology and neurodevelopmental disorders
HGNC:5465	Neurology and neurodevelopmental disorders
HGNC:5996	Neurology and neurodevelopmental disorders
HGNC:21474	Neurology and neurodevelopmental disorders
HGNC:24555	Neurology and neurodevelopmental disorders
HGNC:14361	Neurology and neurodevelopmental disorders
HGNC:6186	Neurology and neurodevelopmental disorders
HGNC:15532	Neurology and neurodevelopmental disorders
HGNC:24565	Neurology and neurodevelopmental disorders
HGNC:13013	Neurology and neurodevelopmental disorders
HGNC:6250	Neurology and neurodevelopmental disorders
HGNC:6267	Neurology and neurodevelopmental disorders
HGNC:6283	Neurology and neurodevelopmental disorders
HGNC:29079	Neurology and neurodevelopmental disorders
HGNC:18039	Neurology and neurodevelopmental disorders
HGNC:11114	Neurology and neurodevelopmental disorders
HGNC:12637	Neurology and neurodevelopmental disorders
HGNC:19960	Neurology and neurodevelopmental disorders
HGNC:6388	Neurology and neurodevelopmental disorders
HGNC:19181	Neurology and neurodevelopmental disorders
HGNC:30497	Neurology and neurodevelopmental disorders
HGNC:7132	Neurology and neurodevelopmental disorders
HGNC:13726	Neurology and neurodevelopmental disorders
HGNC:7133	Neurology and neurodevelopmental disorders
HGNC:24283	Neurology and neurodevelopmental disorders
HGNC:24054	Neurology and neurodevelopmental disorders
HGNC:6404	Neurology and neurodevelopmental disorders
HGNC:6481	Neurology and neurodevelopmental disorders
HGNC:6494	Neurology and neurodevelopmental disorders
HGNC:6501	Neurology and neurodevelopmental disorders
HGNC:24912	Neurology and neurodevelopmental disorders
HGNC:6601	Neurology and neurodevelopmental disorders
HGNC:30922	Neurology and neurodevelopmental disorders
HGNC:9479	Neurology and neurodevelopmental disorders
HGNC:6694	Neurology and neurodevelopmental disorders
HGNC:15714	Neurology and neurodevelopmental disorders
HGNC:6742	Neurology and neurodevelopmental disorders
HGNC:6757	Neurology and neurodevelopmental disorders
HGNC:6758	Neurology and neurodevelopmental disorders
HGNC:6814	Neurology and neurodevelopmental disorders
HGNC:6823	Neurology and neurodevelopmental disorders
HGNC:6826	Neurology and neurodevelopmental disorders
HGNC:6831	Neurology and neurodevelopmental disorders
HGNC:6833	Neurology and neurodevelopmental disorders
HGNC:6884	Neurology and neurodevelopmental disorders
HGNC:6901	Neurology and neurodevelopmental disorders
HGNC:19034	Neurology and neurodevelopmental disorders
HGNC:6903	Neurology and neurodevelopmental disorders
HGNC:15455	Neurology and neurodevelopmental disorders
HGNC:6936	Neurology and neurodevelopmental disorders
HGNC:6937	Neurology and neurodevelopmental disorders
HGNC:6946	Neurology and neurodevelopmental disorders
HGNC:6954	Neurology and neurodevelopmental disorders
HGNC:22962	Neurology and neurodevelopmental disorders
HGNC:2375	Neurology and neurodevelopmental disorders
HGNC:2372	Neurology and neurodevelopmental disorders
HGNC:7001	Neurology and neurodevelopmental disorders
HGNC:26988	Neurology and neurodevelopmental disorders
HGNC:7045	Neurology and neurodevelopmental disorders
HGNC:7060	Neurology and neurodevelopmental disorders
HGNC:7095	Neurology and neurodevelopmental disorders
HGNC:7108	Neurology and neurodevelopmental disorders
HGNC:7121	Neurology and neurodevelopmental disorders
HGNC:7150	Neurology and neurodevelopmental disorders
HGNC:18871	Neurology and neurodevelopmental disorders
HGNC:19331	Neurology and neurodevelopmental disorders
HGNC:7216	Neurology and neurodevelopmental disorders
HGNC:14508	Neurology and neurodevelopmental disorders
HGNC:7370	Neurology and neurodevelopmental disorders
HGNC:10545	Neurology and neurodevelopmental disorders
HGNC:7473	Neurology and neurodevelopmental disorders
HGNC:7526	Neurology and neurodevelopmental disorders
HGNC:7530	Neurology and neurodevelopmental disorders
HGNC:7559	Neurology and neurodevelopmental disorders
HGNC:7602	Neurology and neurodevelopmental disorders
HGNC:7623	Neurology and neurodevelopmental disorders
HGNC:18704	Neurology and neurodevelopmental disorders
HGNC:30782	Neurology and neurodevelopmental disorders
HGNC:7632	Neurology and neurodevelopmental disorders
HGNC:19237	Neurology and neurodevelopmental disorders
HGNC:7678	Neurology and neurodevelopmental disorders
HGNC:7680	Neurology and neurodevelopmental disorders
HGNC:7758	Neurology and neurodevelopmental disorders
HGNC:7784	Neurology and neurodevelopmental disorders
HGNC:7788	Neurology and neurodevelopmental disorders
HGNC:16287	Neurology and neurodevelopmental disorders
HGNC:7820	Neurology and neurodevelopmental disorders
HGNC:28862	Neurology and neurodevelopmental disorders
HGNC:11825	Neurology and neurodevelopmental disorders
HGNC:14289	Neurology and neurodevelopmental disorders
HGNC:7871	Neurology and neurodevelopmental disorders
HGNC:7905	Neurology and neurodevelopmental disorders
HGNC:7975	Neurology and neurodevelopmental disorders
HGNC:7989	Neurology and neurodevelopmental disorders
HGNC:12766	Neurology and neurodevelopmental disorders
HGNC:25994	Neurology and neurodevelopmental disorders
HGNC:8108	Neurology and neurodevelopmental disorders
HGNC:8109	Neurology and neurodevelopmental disorders
HGNC:2567	Neurology and neurodevelopmental disorders
HGNC:8127	Neurology and neurodevelopmental disorders
HGNC:18028	Neurology and neurodevelopmental disorders
HGNC:8512	Neurology and neurodevelopmental disorders
HGNC:8522	Neurology and neurodevelopmental disorders
HGNC:8592	Neurology and neurodevelopmental disorders
HGNC:8609	Neurology and neurodevelopmental disorders
HGNC:8622	Neurology and neurodevelopmental disorders
HGNC:8632	Neurology and neurodevelopmental disorders
HGNC:8636	Neurology and neurodevelopmental disorders
HGNC:12929	Neurology and neurodevelopmental disorders
HGNC:8783	Neurology and neurodevelopmental disorders
HGNC:8804	Neurology and neurodevelopmental disorders
HGNC:17759	Neurology and neurodevelopmental disorders
HGNC:23041	Neurology and neurodevelopmental disorders
HGNC:8840	Neurology and neurodevelopmental disorders
HGNC:25712	Neurology and neurodevelopmental disorders
HGNC:17893	Neurology and neurodevelopmental disorders
HGNC:23719	Neurology and neurodevelopmental disorders
HGNC:8896	Neurology and neurodevelopmental disorders
HGNC:8907	Neurology and neurodevelopmental disorders
HGNC:18145	Neurology and neurodevelopmental disorders
HGNC:20672	Neurology and neurodevelopmental disorders
HGNC:15673	Neurology and neurodevelopmental disorders
HGNC:8966	Neurology and neurodevelopmental disorders
HGNC:26031	Neurology and neurodevelopmental disorders
HGNC:11397	Neurology and neurodevelopmental disorders
HGNC:18801	Neurology and neurodevelopmental disorders
HGNC:9173	Neurology and neurodevelopmental disorders
